Time,Value
0.2519999999999998,0.5000000026573165
0.2530000000000001,0.5000000026257078
0.25399999999999956,0.500000002594163
0.2549999999999999,0.5000000025626822
0.2560000000000002,0.5000000025312652
0.2569999999999997,0.5000000024999123
0.258,0.5000000024686232
0.25900000000000034,0.500000002437398
0.2599999999999998,0.5000000024062368
0.2610000000000001,0.5000000023751394
0.26199999999999957,0.500000002344106
0.2629999999999999,0.5000000023131366
0.26400000000000023,0.500000002282231
0.2649999999999997,0.5000000022513894
0.266,0.5000000022206117
0.26700000000000035,0.5000000021898979
0.2679999999999998,0.500000002159248
0.26900000000000013,0.500000002128662
0.2699999999999996,0.5000000020981401
0.2709999999999999,0.5000000020676819
0.27200000000000024,0.5000000020372879
0.2729999999999997,0.5000000020069576
0.274,0.5000000019766913
0.27500000000000036,0.5000000019464889
0.2759999999999998,0.5000000019163503
0.27700000000000014,0.5000000018862758
0.2779999999999996,0.5000000018562653
0.2789999999999999,0.5000000018263184
0.28000000000000025,0.5000000017964357
0.2809999999999997,0.5000000017666169
0.28200000000000003,0.5000000017368619
0.28300000000000036,0.5000000017071708
0.2839999999999998,0.5000000016775437
0.28500000000000014,0.5000000016479806
0.2859999999999996,0.5000000016184812
0.2869999999999999,0.5000000015890459
0.28800000000000026,0.5000000015596745
0.2889999999999997,0.500000001530367
0.29000000000000004,0.5000000015011234
0.29100000000000037,0.5000000014719438
0.2919999999999998,0.5000000014428281
0.29300000000000015,0.5000000014137763
0.2939999999999996,0.5000000013847884
0.29499999999999993,0.5000000013558645
0.29600000000000026,0.5000000013270045
0.2969999999999997,0.5000000012982082
0.29800000000000004,0.5000000012694762
0.2990000000000004,0.5000000012408079
0.2999999999999998,0.5000000012122034
0.30100000000000016,0.5000000011836631
0.3019999999999996,0.5000000011551866
0.30299999999999994,0.500000001126774
0.30400000000000027,0.5000000010984254
0.3049999999999997,0.5000000010701406
0.30600000000000005,0.5000000010419198
0.3070000000000004,0.500000001013763
0.30799999999999983,0.5000000009856701
0.30900000000000016,0.500000000957641
0.3099999999999996,0.5000000009296759
0.31099999999999994,0.5000000009017745
0.3120000000000003,0.5000000008739374
0.3129999999999997,0.500000000846164
0.31400000000000006,0.5000000008184545
0.3150000000000004,0.500000000790809
0.31599999999999984,0.5000000007632276
0.31700000000000017,0.5000000007357098
0.3179999999999996,0.5000000007082561
0.31899999999999995,0.5000000006808664
0.3200000000000003,0.5000000006535404
0.32099999999999973,0.5000000006262784
0.32200000000000006,0.5000000005990803
0.3230000000000004,0.5000000005719463
0.32399999999999984,0.5000000005448759
0.3250000000000002,0.5000000005178697
0.3259999999999996,0.5000000004909274
0.32699999999999996,0.5000000004640489
0.3280000000000003,0.5000000004372345
0.32899999999999974,0.5000000004104839
0.33000000000000007,0.5000000003837972
0.3310000000000004,0.5000000003571744
0.33199999999999985,0.5000000003306155
0.3330000000000002,0.5000000003041207
0.33399999999999963,0.5000000002776896
0.33499999999999996,0.5000000002513226
0.3360000000000003,0.5000000002250194
0.33699999999999974,0.5000000001987803
0.3380000000000001,0.500000000172605
0.3390000000000004,0.5000000001464936
0.33999999999999986,0.5000000001204463
0.3410000000000002,0.5000000000944627
0.34199999999999964,0.5000000000685432
0.34299999999999997,0.5000000000426875
0.3440000000000003,0.5000000000168956
0.34499999999999975,0.4999999999911678
0.3460000000000001,0.4999999999655039
0.3470000000000004,0.4999999999399039
0.34799999999999986,0.4999999999143679
0.3490000000000002,0.4999999998888957
0.34999999999999964,0.4999999998634875
0.351,0.4999999998381432
0.3520000000000003,0.4999999998128628
0.35299999999999976,0.4999999997876464
0.3540000000000001,0.4999999997624939
0.3550000000000004,0.4999999997374052
0.35599999999999987,0.4999999997123805
0.3570000000000002,0.4999999996874199
0.35799999999999965,0.499999999662523
0.359,0.49999999963769
0.3600000000000003,0.499999999612921
0.36099999999999977,0.4999999995882159
0.3620000000000001,0.4999999995635747
0.36300000000000043,0.4999999995389976
0.3639999999999999,0.4999999995144843
0.3650000000000002,0.4999999994900348
0.36599999999999966,0.4999999994656493
0.367,0.4999999994413278
0.3680000000000003,0.4999999994170702
0.3689999999999998,0.4999999993928765
0.3700000000000001,0.4999999993687467
0.37100000000000044,0.4999999993446809
0.3719999999999999,0.499999999320679
0.3730000000000002,0.4999999992967409
0.37399999999999967,0.4999999992728669
0.375,0.4999999992490567
0.37600000000000033,0.4999999992253105
0.3769999999999998,0.4999999992016281
0.3780000000000001,0.4999999991780099
0.37899999999999956,0.4999999991544554
0.3799999999999999,0.4999999991309648
0.3810000000000002,0.4999999991075381
0.3819999999999997,0.4999999990841755
0.383,0.4999999990608767
0.38400000000000034,0.4999999990376417
0.3849999999999998,0.4999999990144709
0.3860000000000001,0.4999999989913638
0.38699999999999957,0.4999999989683208
0.3879999999999999,0.4999999989453416
0.38900000000000023,0.4999999989224264
0.3899999999999997,0.499999998899575
0.391,0.4999999988767875
0.39200000000000035,0.4999999988540641
0.3929999999999998,0.4999999988314046
0.39400000000000013,0.4999999988088089
0.3949999999999996,0.4999999987862772
0.3959999999999999,0.4999999987638094
0.39700000000000024,0.4999999987414055
0.3979999999999997,0.4999999987190656
0.399,0.4999999986967896
0.40000000000000036,0.4999999986745775
0.4009999999999998,0.4999999986524293
0.40200000000000014,0.499999998630345
0.4029999999999996,0.4999999986083247
0.4039999999999999,0.4999999985863683
0.40500000000000025,0.4999999985644757
0.4059999999999997,0.4999999985426472
0.40700000000000003,0.4999999985208825
0.40800000000000036,0.4999999984991819
0.4089999999999998,0.4999999984775451
0.41000000000000014,0.4999999984559721
0.4109999999999996,0.4999999984344632
0.4119999999999999,0.4999999984130182
0.41300000000000026,0.4999999983916372
0.4139999999999997,0.4999999983703198
0.41500000000000004,0.4999999983490666
0.41600000000000037,0.4999999983278773
0.4169999999999998,0.4999999983067519
0.41800000000000015,0.4999999982856904
0.4189999999999996,0.4999999982646929
0.41999999999999993,0.4999999982437591
0.42100000000000026,0.4999999982228894
0.4219999999999997,0.4999999982020836
0.42300000000000004,0.4999999981813418
0.4240000000000004,0.4999999981606637
0.4249999999999998,0.4999999981400496
0.42600000000000016,0.4999999981194996
0.4269999999999996,0.4999999980990135
0.42799999999999994,0.4999999980785911
0.42900000000000027,0.4999999980582328
0.4299999999999997,0.4999999980379384
0.43100000000000005,0.4999999980177079
0.4320000000000004,0.4999999979975413
0.43299999999999983,0.4999999979774387
0.43400000000000016,0.4999999979573999
0.4349999999999996,0.499999997937425
0.43599999999999994,0.4999999979175141
0.4370000000000003,0.4999999978976671
0.4379999999999997,0.4999999978778842
0.43900000000000006,0.4999999978581651
0.4400000000000004,0.4999999978385098
0.44099999999999984,0.4999999978189185
0.44200000000000017,0.4999999977993911
0.4429999999999996,0.4999999977799277
0.44399999999999995,0.4999999977605283
0.4450000000000003,0.4999999977411926
0.44599999999999973,0.499999997721921
0.44700000000000006,0.4999999977027132
0.4480000000000004,0.4999999976835693
0.44899999999999984,0.4999999976644894
0.4500000000000002,0.4999999976454735
0.4509999999999996,0.4999999976265214
0.45199999999999996,0.4999999976076333
0.4530000000000003,0.4999999975888091
0.45399999999999974,0.4999999975700488
0.45500000000000007,0.4999999975513524
0.4560000000000004,0.49999999753272
0.45699999999999985,0.4999999975141515
0.4580000000000002,0.4999999974956469
0.45899999999999963,0.4999999974772062
0.45999999999999996,0.4999999974588294
0.4610000000000003,0.4999999974405167
0.46199999999999974,0.4999999974222678
0.4630000000000001,0.4999999974040827
0.4640000000000004,0.4999999973859617
0.46499999999999986,0.4999999973679045
0.4660000000000002,0.4999999973499112
0.46699999999999964,0.4999999973319819
0.46799999999999997,0.4999999973141166
0.4690000000000003,0.4999999972963151
0.46999999999999975,0.4999999972785776
0.4710000000000001,0.499999997260904
0.4720000000000004,0.4999999972432943
0.47299999999999986,0.4999999972257486
0.4740000000000002,0.4999999972082667
0.47499999999999964,0.4999999971908488
0.476,0.4999999971734949
0.4770000000000003,0.4999999971562046
0.47799999999999976,0.4999999971389786
0.4790000000000001,0.4999999971218163
0.4800000000000004,0.499999997104718
0.48099999999999987,0.4999999970876836
0.4820000000000002,0.4999999970707132
0.48299999999999965,0.4999999970538067
0.484,0.4999999970369641
0.4850000000000003,0.4999999970201854
0.48599999999999977,0.4999999970034705
0.4870000000000001,0.4999999969868197
0.48800000000000043,0.4999999969702328
0.4889999999999999,0.4999999969537098
0.4900000000000002,0.4999999969372507
0.49099999999999966,0.4999999969208556
0.492,0.4999999969045243
0.4930000000000003,0.499999996888257
0.4939999999999998,0.4999999968720535
0.4950000000000001,0.4999999968559141
0.49600000000000044,0.4999999968398386
0.4969999999999999,0.499999996823827
0.4980000000000002,0.4999999968078791
0.49899999999999967,0.4999999967919955
0.5,0.4999999967761756
0.5010000000000003,0.4999999967604196
0.5019999999999998,0.4999999967447277
0.5030000000000001,0.4999999967290995
0.5039999999999996,0.4999999967135353
0.5049999999999999,0.4999999966980351
0.5060000000000002,0.4999999966825989
0.5069999999999997,0.4999999966672264
0.508,0.4999999966519179
0.5090000000000003,0.4999999966366734
0.5099999999999998,0.4999999966214927
0.5110000000000001,0.4999999966063761
0.5119999999999996,0.4999999965913232
0.5129999999999999,0.4999999965763343
0.5140000000000002,0.4999999965614094
0.5149999999999997,0.4999999965465483
0.516,0.4999999965317514
0.5170000000000003,0.499999996517018
0.5179999999999998,0.4999999965023488
0.5190000000000001,0.4999999964877436
0.5199999999999996,0.4999999964732021
0.5209999999999999,0.4999999964587246
0.5220000000000002,0.499999996444311
0.5229999999999997,0.4999999964299615
0.524,0.4999999964156758
0.5250000000000004,0.4999999964014539
0.5259999999999998,0.499999996387296
0.5270000000000001,0.4999999963732021
0.5279999999999996,0.4999999963591721
0.5289999999999999,0.4999999963452059
0.5300000000000002,0.4999999963313038
0.5309999999999997,0.4999999963174655
0.532,0.4999999963036911
0.5330000000000004,0.4999999962899807
0.5339999999999998,0.4999999962763343
0.5350000000000001,0.4999999962627517
0.5359999999999996,0.499999996249233
0.5369999999999999,0.4999999962357783
0.5380000000000003,0.4999999962223874
0.5389999999999997,0.4999999962090606
0.54,0.4999999961957977
0.5410000000000004,0.4999999961825985
0.5419999999999998,0.4999999961694634
0.5430000000000001,0.4999999961563923
0.5439999999999996,0.499999996143385
0.5449999999999999,0.4999999961304417
0.5460000000000003,0.4999999961175622
0.5469999999999997,0.4999999961047467
0.548,0.4999999960919951
0.5490000000000004,0.4999999960793075
0.5499999999999998,0.4999999960666837
0.5510000000000002,0.4999999960541239
0.5519999999999996,0.499999996041628
0.5529999999999999,0.499999996029196
0.5540000000000003,0.4999999960168281
0.5549999999999997,0.4999999960045239
0.556,0.4999999959922837
0.5570000000000004,0.4999999959801075
0.5579999999999998,0.499999995967995
0.5590000000000002,0.4999999959559466
0.5599999999999996,0.499999995943962
0.5609999999999999,0.4999999959320415
0.5620000000000003,0.4999999959201848
0.5629999999999997,0.499999995908392
0.5640000000000001,0.4999999958966633
0.5650000000000004,0.4999999958849984
0.5659999999999998,0.4999999958733974
0.5670000000000002,0.4999999958618603
0.5679999999999996,0.4999999958503872
0.569,0.499999995838978
0.5700000000000003,0.4999999958276327
0.5709999999999997,0.4999999958163514
0.5720000000000001,0.4999999958051339
0.5730000000000004,0.4999999957939804
0.5739999999999998,0.4999999957828907
0.5750000000000002,0.499999995771865
0.5759999999999996,0.4999999957609033
0.577,0.4999999957500055
0.5780000000000003,0.4999999957391716
0.5789999999999997,0.4999999957284016
0.5800000000000001,0.4999999957176955
0.5810000000000004,0.4999999957070533
0.5819999999999999,0.4999999956964752
0.5830000000000002,0.4999999956859608
0.5839999999999996,0.4999999956755105
0.585,0.4999999956651239
0.5860000000000003,0.4999999956548015
0.5869999999999997,0.4999999956445429
0.5880000000000001,0.4999999956343482
0.5890000000000004,0.4999999956242174
0.5899999999999999,0.4999999956141506
0.5910000000000002,0.4999999956041477
0.5919999999999996,0.4999999955942087
0.593,0.4999999955843336
0.5940000000000003,0.4999999955745225
0.5949999999999998,0.4999999955647751
0.5960000000000001,0.4999999955550919
0.5970000000000004,0.4999999955454725
0.5979999999999999,0.4999999955359171
0.5990000000000002,0.4999999955264255
0.5999999999999996,0.499999995516998
0.601,0.4999999955076341
0.6020000000000003,0.4999999954983345
0.6029999999999998,0.4999999954890986
0.6040000000000001,0.4999999954799267
0.6050000000000004,0.4999999954708186
0.6059999999999999,0.4999999954617745
0.6070000000000002,0.4999999954527944
0.6079999999999997,0.4999999954438782
0.609,0.4999999954350259
0.6100000000000003,0.4999999954262376
0.6109999999999998,0.4999999954175131
0.6120000000000001,0.4999999954088524
0.6130000000000004,0.4999999954002558
0.6139999999999999,0.4999999953917232
0.6150000000000002,0.4999999953832544
0.6159999999999997,0.4999999953748495
0.617,0.4999999953665086
0.6180000000000003,0.4999999953582315
0.6189999999999998,0.4999999953500184
0.6200000000000001,0.4999999953418693
0.6210000000000004,0.4999999953337841
0.6219999999999999,0.4999999953257627
0.6230000000000002,0.4999999953178053
0.6239999999999997,0.4999999953099118
0.625,0.4999999953020823
0.6260000000000003,0.4999999952943165
0.6269999999999998,0.499999995286615
0.6280000000000001,0.4999999952789771
0.6289999999999996,0.4999999952714033
0.6299999999999999,0.4999999952638933
0.6310000000000002,0.4999999952564473
0.6319999999999997,0.4999999952490651
0.633,0.499999995241747
0.6340000000000003,0.4999999952344927
0.6349999999999998,0.4999999952273025
0.6360000000000001,0.499999995220176
0.6369999999999996,0.4999999952131136
0.6379999999999999,0.499999995206115
0.6390000000000002,0.4999999951991804
0.6399999999999997,0.4999999951923096
0.641,0.4999999951855029
0.6420000000000003,0.4999999951787599
0.6429999999999998,0.4999999951720809
0.6440000000000001,0.499999995165466
0.6449999999999996,0.4999999951589149
0.6459999999999999,0.4999999951524276
0.6470000000000002,0.4999999951460043
0.6479999999999997,0.4999999951396451
0.649,0.4999999951333496
0.6500000000000004,0.4999999951271181
0.6509999999999998,0.4999999951209506
0.6520000000000001,0.499999995114847
0.6529999999999996,0.4999999951088072
0.6539999999999999,0.4999999951028314
0.6550000000000002,0.4999999950969196
0.6559999999999997,0.4999999950910716
0.657,0.4999999950852875
0.6580000000000004,0.4999999950795674
0.6589999999999998,0.4999999950739112
0.6600000000000001,0.4999999950683189
0.6609999999999996,0.4999999950627905
0.6619999999999999,0.4999999950573261
0.6630000000000003,0.4999999950519257
0.6639999999999997,0.499999995046589
0.665,0.4999999950413164
0.6660000000000004,0.4999999950361076
0.6669999999999998,0.4999999950309629
0.6680000000000001,0.499999995025882
0.6689999999999996,0.499999995020865
0.6699999999999999,0.4999999950159119
0.6710000000000003,0.4999999950110228
0.6719999999999997,0.4999999950061976
0.673,0.4999999950014364
0.6740000000000004,0.499999994996739
0.6749999999999998,0.4999999949921056
0.6760000000000002,0.4999999949875361
0.6769999999999996,0.4999999949830304
0.6779999999999999,0.4999999949785887
0.6790000000000003,0.499999994974211
0.6799999999999997,0.4999999949698972
0.681,0.4999999949656472
0.6820000000000004,0.4999999949614614
0.6829999999999998,0.4999999949573393
0.6840000000000002,0.4999999949532811
0.6849999999999996,0.4999999949492869
0.6859999999999999,0.4999999949453566
0.6870000000000003,0.4999999949414902
0.6879999999999997,0.4999999949376878
0.6890000000000001,0.4999999949339493
0.6900000000000004,0.4999999949302747
0.6909999999999998,0.499999994926664
0.6920000000000002,0.4999999949231173
0.6929999999999996,0.4999999949196344
0.694,0.4999999949162156
0.6950000000000003,0.4999999949128605
0.6959999999999997,0.4999999949095696
0.6970000000000001,0.4999999949063424
0.6980000000000004,0.4999999949031791
0.6989999999999998,0.4999999949000798
0.7000000000000002,0.4999999948970445
0.7009999999999996,0.499999994894073
0.702,0.4999999948911654
0.7030000000000003,0.4999999948883219
0.7039999999999997,0.4999999948855421
0.7050000000000001,0.4999999948828263
0.7060000000000004,0.4999999948801745
0.7069999999999999,0.4999999948775867
0.7080000000000002,0.4999999948750626
0.7089999999999996,0.4999999948726026
0.71,0.4999999948702065
0.7110000000000003,0.4999999948678742
0.7119999999999997,0.4999999948656059
0.7130000000000001,0.4999999948634016
0.7140000000000004,0.499999994861261
0.7149999999999999,0.4999999948591845
0.7160000000000002,0.4999999948571718
0.7169999999999996,0.4999999948552232
0.718,0.4999999948533383
0.7190000000000003,0.4999999948515175
0.7199999999999998,0.4999999948497606
0.7210000000000001,0.4999999948480676
0.7220000000000004,0.4999999948464385
0.7229999999999999,0.4999999948448734
0.7240000000000002,0.4999999948433723
0.7249999999999996,0.4999999948419349
0.726,0.4999999948405614
0.7270000000000003,0.499999994839252
0.7279999999999998,0.4999999948380065
0.7290000000000001,0.4999999948368248
0.7300000000000004,0.4999999948357071
0.7309999999999999,0.4999999948346534
0.7320000000000002,0.4999999948336635
0.7329999999999997,0.4999999948327375
0.734,0.4999999948318756
0.7350000000000003,0.4999999948310775
0.7359999999999998,0.4999999948303432
0.7370000000000001,0.4999999948296731
0.7380000000000004,0.4999999948290668
0.7389999999999999,0.4999999948285243
0.7400000000000002,0.4999999948280458
0.7409999999999997,0.4999999948276312
0.742,0.4999999948272806
0.7430000000000003,0.4999999948269939
0.7439999999999998,0.4999999948267711
0.7450000000000001,0.4999999948266123
0.7460000000000004,0.4999999948265174
0.7469999999999999,0.4999999948264863
0.7480000000000002,0.4999999948265192
0.7489999999999997,0.499999994826616
0.75,0.4999999948267768
0.7510000000000003,0.4999999948270015
0.7519999999999998,0.4999999948272901
0.7530000000000001,0.4999999948276426
0.7539999999999996,0.499999994828059
0.7549999999999999,0.4999999948285394
0.7560000000000002,0.4999999948290837
0.7569999999999997,0.4999999948296918
0.758,0.4999999948303639
0.7590000000000003,0.4999999948310999
0.7599999999999998,0.4999999948318999
0.7610000000000001,0.4999999948327638
0.7619999999999996,0.4999999948336917
0.7629999999999999,0.4999999948346834
0.7640000000000002,0.499999994835739
0.7649999999999997,0.4999999948368586
0.766,0.4999999948380422
0.7670000000000003,0.4999999948392896
0.7679999999999998,0.4999999948406008
0.7690000000000001,0.4999999948419762
0.7699999999999996,0.4999999948434155
0.7709999999999999,0.4999999948449185
0.7720000000000002,0.4999999948464856
0.7729999999999997,0.4999999948481165
0.774,0.4999999948498114
0.7750000000000004,0.4999999948515702
0.7759999999999998,0.499999994853393
0.7770000000000001,0.4999999948552796
0.7779999999999996,0.4999999948572302
0.7789999999999999,0.4999999948592447
0.7800000000000002,0.499999994861323
0.7809999999999997,0.4999999948634654
0.782,0.4999999948656717
0.7830000000000004,0.4999999948679419
0.7839999999999998,0.4999999948702759
0.7850000000000001,0.4999999948726739
0.7859999999999996,0.499999994875136
0.7869999999999999,0.4999999948776618
0.7880000000000003,0.4999999948802516
0.7889999999999997,0.4999999948829053
0.79,0.499999994885623
0.7910000000000004,0.4999999948884046
0.7919999999999998,0.49999999489125
0.7930000000000001,0.4999999948941595
0.7939999999999996,0.4999999948971327
0.7949999999999999,0.4999999949001699
