"time","gFM_VSM_cc.measurementPcc.PGenPu","Upcc"
5.273,0.4999970628228816,0.986595374581463
5.274,0.4999970284724267,0.9865953762308889
5.275,0.499996994285039,0.9865953778696185
5.276,0.4999969602594121,0.9865953794977385
5.277,0.4999969263942275,0.9865953811153362
5.278,0.499996892688154,0.9865953827224999
5.279,0.4999968591398481,0.9865953843193188
5.28,0.4999968257479541,0.9865953859058825
5.281,0.4999967925111035,0.9865953874822811
5.282,0.4999967594279158,0.9865953890486063
5.283,0.4999967264969979,0.9865953906049494
5.284,0.4999966937169443,0.9865953921514033
5.285,0.4999966610863372,0.9865953936880614
5.286,0.4999966286037461,0.9865953952150173
5.287,0.4999965962677287,0.9865953967323664
5.288,0.4999965640768297,0.9865953982402038
5.289,0.4999965320295817,0.9865953997386258
5.29,0.4999965001245048,0.9865954012277294
5.291,0.4999964683601068,0.9865954027076123
5.292,0.4999964367348831,0.9865954041783729
5.293,0.4999964052473165,0.9865954056401104
5.294,0.4999963738958775,0.9865954070929245
5.295,0.4999963426790244,0.986595408536916
5.296,0.4999963115952029,0.9865954099721861
5.297,0.4999962850400738,0.986595411156572
5.298,0.4999962590472365,0.9865954123086181
5.299,0.499996233295645,0.9865954134460283
5.3,0.499996207784946,0.9865954145688379
5.301,0.4999961825147803,0.9865954156770828
5.302,0.4999961574847817,0.9865954167707988
5.303,0.4999961326945775,0.9865954178500226
5.304,0.4999961081437888,0.9865954189147912
5.305,0.4999960838320296,0.9865954199651419
5.306,0.4999960597589077,0.9865954210011123
5.307,0.4999960359240247,0.986595422022741
5.308,0.4999960123269747,0.9865954230300661
5.309,0.499995988967346,0.9865954240231266
5.31,0.4999959658447204,0.9865954250019622
5.311,0.4999959429586728,0.9865954259666124
5.312,0.4999959203087716,0.9865954269171174
5.313,0.4999958978945788,0.9865954278535179
5.314,0.4999958757156499,0.9865954287758549
5.315,0.4999958537715336,0.9865954296841698
5.316,0.4999958320617724,0.9865954305785041
5.317,0.499995810585902,0.9865954314589003
5.318,0.4999957893434515,0.9865954323254011
5.319,0.4999957683339438,0.9865954331780492
5.32,0.4999957475568949,0.9865954340168883
5.321,0.4999957270118143,0.986595434841962
5.322,0.4999957066982053,0.9865954356533146
5.323,0.4999956866155644,0.9865954364509909
5.324,0.4999956667633815,0.9865954372350357
5.325,0.4999956471411398,0.9865954380054945
5.326,0.4999956277483164,0.9865954387624134
5.327,0.4999956085843819,0.9865954395058383
5.328,0.4999955896487995,0.9865954402358161
5.329,0.4999955709410269,0.9865954409523937
5.33,0.4999955524605147,0.9865954416556187
5.331,0.4999955342067072,0.986595442345539
5.332,0.4999955161790417,0.9865954430222026
5.333,0.4999954983769496,0.9865954436856584
5.334,0.4999954807998551,0.9865954443359556
5.335,0.4999954634471764,0.9865954449731434
5.336,0.4999954463183251,0.986595445597272
5.337,0.4999954294127058,0.9865954462083915
5.338,0.4999954127297171,0.9865954468065526
5.339,0.4999953962687507,0.9865954473918067
5.34,0.499995380029192,0.986595447964205
5.341,0.4999953640104194,0.9865954485237993
5.342,0.4999953482118055,0.9865954490706423
5.343,0.4999953326327156,0.9865954496047866
5.344,0.4999953172725091,0.9865954501262854
5.345,0.4999953021305384,0.9865954506351919
5.346,0.4999952872061496,0.9865954511315606
5.347,0.4999952724986819,0.9865954516154454
5.348,0.4999952580074685,0.9865954520869011
5.349,0.4999952437318358,0.986595452545983
5.35,0.4999952296711035,0.9865954529927468
5.351,0.4999952158245849,0.9865954534272481
5.352,0.4999952021915871,0.9865954538495436
5.353,0.4999951887714098,0.98659545425969
5.354,0.4999951755633469,0.9865954546577442
5.355,0.4999951625666855,0.9865954550437642
5.356,0.4999951497807064,0.9865954554178079
5.357,0.4999951372046832,0.9865954557799336
5.358,0.4999951248378838,0.9865954561302001
5.359,0.4999951126795689,0.9865954564686665
5.36,0.499995100728993,0.9865954567953927
5.361,0.4999950889854039,0.9865954571104387
5.362,0.4999950774480431,0.9865954574138646
5.363,0.4999950661161451,0.9865954577057314
5.364,0.4999950549889384,0.9865954579861005
5.365,0.4999950440656445,0.9865954582550334
5.366,0.4999950333454787,0.986595458512592
5.367,0.4999950228276494,0.986595458758839
5.368,0.4999950125113589,0.9865954589938373
5.369,0.4999950023958026,0.9865954592176498
5.37,0.4999949924801693,0.9865954594303403
5.371,0.4999949827636418,0.9865954596319731
5.372,0.4999949732453957,0.9865954598226124
5.373,0.4999949639246005,0.9865954600023233
5.374,0.4999949548004189,0.9865954601711708
5.375,0.4999949458720072,0.986595460329221
5.376,0.4999949371385151,0.9865954604765396
5.377,0.4999949285990857,0.9865954606131933
5.378,0.4999949202528557,0.9865954607392489
5.379,0.4999949120989553,0.9865954608547738
5.38,0.4999949041365078,0.9865954609598357
5.381,0.4999948963646305,0.9865954610545026
5.382,0.4999948887824334,0.986595461138843
5.383,0.4999948813890209,0.9865954612129262
5.384,0.4999948741834899,0.9865954612768211
5.385,0.4999948671649317,0.9865954613305976
5.386,0.4999948603324303,0.986595461374326
